,alias,auctionEndTime,baseCcy,category,contTdSwTime,ctMult,ctType,ctVal,ctValCcy,expTime,futureSettlement,instFamily,instId,instType,lever,listTime,lotSz,maxIcebergSz,maxLmtAmt,maxLmtSz,maxMktAmt,maxMktSz,maxStopSz,maxTriggerSz,maxTwapSz,minSz,openType,optType,quoteCcy,ruleType,settleCcy,state,stk,tickSz,uly
697,,,CATI,1,,,,,,,False,,CATI-USDC,SPOT,,1728897000000,0.01,9999999999999999.0000000000000000,20000000,9999999999999999,1000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,fix_price,,USDC,normal,,live,,0.00001,
698,,,CHZ,1,1655784598000,,,,,,False,,CHZ-USDC,SPOT,5,1655785198000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.00001,
699,,1656385958000,COMP,1,1656385958000,,,,,,False,,COMP-USDC,SPOT,,1656386558000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDC,normal,,live,,0.01,
700,,1655784292000,CRO,1,1655784292000,,,,,,False,,CRO-USDC,SPOT,,1655784892000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.00001,
701,,1653974089000,CRV,1,1653974089000,,,,,,False,,CRV-USDC,SPOT,,1653974689000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,call_auction,,USDC,normal,,live,,0.0001,
702,,,DAI,1,,,,,,,False,,DAI-USDC,SPOT,,1722235500000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
703,,,DOGS,1,,,,,,,False,,DOGS-USDC,SPOT,,1726812300000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,fix_price,,USDC,normal,,live,,0.0000001,
704,,,DOT,1,1653284872000,,,,,,False,,DOT-USDC,SPOT,10,1653285472000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDC,normal,,live,,0.001,
705,,1655784476000,DYDX,1,1655784476000,,,,,,False,,DYDX-USDC,SPOT,,1655785076000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,call_auction,,USDC,normal,,live,,0.0001,
706,,,EIGEN,1,,,,,,,False,,EIGEN-USDC,SPOT,,1729155600000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
707,,,ENS,1,,,,,,,False,,ENS-USDC,SPOT,,1720666800000,0.000001,999999999999.0000000000000000,20000000,999999999999,2000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,fix_price,,USDC,normal,,live,,0.001,
708,,1660021633000,ETC,1,1660021633000,,,,,,False,,ETC-USDC,SPOT,,1660022233000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,call_auction,,USDC,normal,,live,,0.01,
709,,1663295438000,ETHW,1,1663295438000,,,,,,False,,ETHW-USDC,SPOT,,1663296038000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,call_auction,,USDC,normal,,live,,0.001,
710,,,ETHFI,1,,,,,,,False,,ETHFI-USDC,SPOT,,1728897300000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
711,,1653284781000,FIL,1,1653284781000,,,,,,False,,FIL-USDC,SPOT,,1653285381000,0.000001,999999999999.0000000000000000,20000000,999999999999,3000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDC,normal,,live,,0.001,
712,,1673255544000,FLR,1,1673255544000,,,,,,False,,FLR-USDC,SPOT,,1673256144000,0.01,9999999999999999.0000000000000000,20000000,9999999999999999,14000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100,call_auction,,USDC,normal,,live,,0.00001,
713,,1654584367000,GALA,1,1654584367000,,,,,,False,,GALA-USDC,SPOT,,1654584967000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,100,call_auction,,USDC,normal,,live,,0.00001,
714,,1655119406000,GRT,1,1655119406000,,,,,,False,,GRT-USDC,SPOT,,1655120006000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.00001,
715,,1660021854000,HBAR,1,1660021854000,,,,,,False,,HBAR-USDC,SPOT,,1660022454000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.00001,
716,,1654583795000,ICP,1,1654583795000,,,,,,False,,ICP-USDC,SPOT,,1654584395000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,8000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,call_auction,,USDC,normal,,live,,0.001,
717,,,JTO,1,,,,,,,False,,JTO-USDC,SPOT,,1715331600000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.001,
718,,,JUP,1,,,,,,,False,,JUP-USDC,SPOT,,1728897600000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,10,fix_price,,USDC,normal,,live,,0.0001,
719,,,LDO,1,,,,,,,False,,LDO-USDC,SPOT,,1720667100000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,4000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
720,,,LINK,1,1654583399000,,,,,,False,,LINK-USDC,SPOT,10,1654583999000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,call_auction,,USDC,normal,,live,,0.001,
721,,1654583531000,LRC,1,1654583531000,,,,,,False,,LRC-USDC,SPOT,,1654584131000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.00001,
722,,,LTC,1,1611907690000,,,,,,False,,LTC-USDC,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.01,call_auction,,USDC,normal,,live,,0.01,
723,,1653636453000,LUNC,1,1653636453000,,,,,,False,,LUNC-USDC,SPOT,,1653637053000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10000,call_auction,,USDC,normal,,live,,0.00000001,
724,,1653731518000,LUNA,1,1653731518000,,,,,,False,,LUNA-USDC,SPOT,,1653732118000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.0001,
725,,,MERL,1,,,,,,,False,,MERL-USDC,SPOT,,1717405200000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,10,fix_price,,USDC,normal,,live,,0.00001,
726,,1658815181000,MKR,1,1658815181000,,,,,,False,,MKR-USDC,SPOT,,1658815781000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.001,call_auction,,USDC,normal,,live,,0.1,
727,,,MOODENG,1,,,,,,,False,,MOODENG-USDC,SPOT,,1731918900000,0.01,9999999999999999.0000000000000000,20000000,9999999999999999,3000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,fix_price,,USDC,normal,,live,,0.00001,
728,,,MORPHO,1,,,,,,,False,,MORPHO-USDC,SPOT,,1732786500000,0.001,999999999999999.0000000000000000,20000000,999999999999999,3000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
729,,1733758200000,MOVE,1,1733758200000,,,,,,False,,MOVE-USDC,SPOT,,1733754600000,0.1,9999999999999999.0000000000000000,20000000,9999999999999999,4000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.00001,
730,,,NEAR,1,1653284974000,,,,,,False,,NEAR-USDC,SPOT,5,1653285574000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,call_auction,,USDC,normal,,live,,0.001,
731,,,NEIRO,1,,,,,,,False,,NEIRO-USDC,SPOT,,1730189700000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,fix_price,,USDC,normal,,live,,0.0000001,
732,,,NOT,1,,,,,,,False,,NOT-USDC,SPOT,,1726812000000,0.1,9999999999999999.0000000000000000,20000000,9999999999999999,1000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100,fix_price,,USDC,normal,,live,,0.000001,
733,,1656387180000,OKT,1,1656387180000,,,,,,False,,OKT-USDC,SPOT,,1656387780000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.1,call_auction,,USDC,normal,,live,,0.001,
734,,,ONDO,1,,,,,,,False,,ONDO-USDC,SPOT,,1724915100000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
735,,,OP,1,1654008529000,,,,,,False,,OP-USDC,SPOT,10,1654009129000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,call_auction,,USDC,normal,,live,,0.0001,
736,,,PNUT,1,,,,,,,False,,PNUT-USDC,SPOT,,1731918600000,0.01,9999999999999999.0000000000000000,20000000,9999999999999999,6000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
737,,,PYTH,1,,,,,,,False,,PYTH-USDC,SPOT,,1720667400000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,10,fix_price,,USDC,normal,,live,,0.0001,
738,,,RDNT,1,,,,,,,False,,RDNT-USDC,SPOT,,1679385600000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,10,fix_price,,USDC,normal,,live,,0.00001,
739,,,SAND,1,1653974160000,,,,,,False,,SAND-USDC,SPOT,5,1653974760000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.0001,
740,,1653285553000,SHIB,1,1653285553000,,,,,,False,,SHIB-USDC,SPOT,,1653286153000,1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100000,call_auction,,USDC,normal,,live,,0.000000001,
741,,,STRK,1,,,,,,,False,,STRK-USDC,SPOT,,1712811000000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
742,,1660022029000,STX,1,1660022029000,,,,,,False,,STX-USDC,SPOT,,1660022629000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,5000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,call_auction,,USDC,normal,,live,,0.0001,
743,,,SUI,1,,,,,,,False,,SUI-USDC,SPOT,,1715332200000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
744,,,TIA,1,,,,,,,False,,TIA-USDC,SPOT,,1720668000000,0.00001,9999999999999.0000000000000000,20000000,9999999999999,1000000,1000000,1000000,9999999999999.0000000000000000,9999999999999.0000000000000000,0.1,fix_price,,USDC,normal,,live,,0.001,
745,,1611908290000,TRX,1,1611908290000,,,,,,False,,TRX-USDC,SPOT,,1611907686000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.00001,
746,,,TURBO,1,,,,,,,False,,TURBO-USDC,SPOT,,1729156500000,0.01,9999999999999999.0000000000000000,20000000,9999999999999999,3000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1000,fix_price,,USDC,normal,,live,,0.000001,
747,,,UNI,1,1653974377000,,,,,,False,,UNI-USDC,SPOT,5,1653974977000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,call_auction,,USDC,normal,,live,,0.001,
748,,,WBTC,1,,,,,,,False,,WBTC-USDC,SPOT,,1723100100000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.0001,fix_price,,USDC,normal,,live,,0.1,
749,,,WIF,1,,,,,,,False,,WIF-USDC,SPOT,,1715332800000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
750,,,WLD,1,,,,,,,False,,WLD-USDC,SPOT,,1717146000000,0.001,999999999999999.0000000000000000,20000000,999999999999999,5000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
751,,1655784701000,XLM,1,1655784701000,,,,,,False,,XLM-USDC,SPOT,,1655785301000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.00001,
752,,1658814384000,YGG,1,1658814384000,,,,,,False,,YGG-USDC,SPOT,,1658814984000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,2000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.0001,
753,,,ZENT,1,,,,,,,False,,ZENT-USDC,SPOT,,1719910500000,0.1,9999999999999999.0000000000000000,20000000,9999999999999999,1000000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,100,fix_price,,USDC,normal,,live,,0.000001,
754,,,ZETA,1,,,,,,,False,,ZETA-USDC,SPOT,,1728897900000,0.001,999999999999999.0000000000000000,20000000,999999999999999,1000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.0001,
755,,,ZEUS,1,,,,,,,False,,ZEUS-USDC,SPOT,,1732785600000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,2000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,10,fix_price,,USDC,normal,,live,,0.0001,
756,,1722675600000,ZK,1,1722675600000,,,,,,False,,ZK-USDC,SPOT,,1722675000000,0.01,9999999999999999.0000000000000000,20000000,9999999999999999,2000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,10,call_auction,,USDC,normal,,live,,0.00001,
757,,,ZRO,1,,,,,,,False,,ZRO-USDC,SPOT,,1724914800000,0.001,999999999999999.0000000000000000,20000000,999999999999999,2000,1000000,1000000,999999999999999.0000000000000000,999999999999999.0000000000000000,1,fix_price,,USDC,normal,,live,,0.001,
758,,,ETH,1,1611907690000,,,,,,False,,ETH-BTC,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.0001,call_auction,,BTC,normal,,live,,0.00001,
759,,,OKB,1,1611907690000,,,,,,False,,OKB-BTC,SPOT,10,1611907686000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,call_auction,,BTC,normal,,live,,0.0000001,
760,,,SOL,1,1611908292000,,,,,,False,,SOL-BTC,SPOT,5,1611907686000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.001,call_auction,,BTC,normal,,live,,0.0000001,
761,,,BCH,1,1542612001000,,,,,,False,,BCH-BTC,SPOT,5,1611907686000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.01,call_auction,,BTC,normal,,live,,0.000001,
762,,1542612001000,BSV,1,1542612001000,,,,,,False,,BSV-BTC,SPOT,,1611907686000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.1,call_auction,,BTC,normal,,live,,0.0000001,
763,,,LTC,1,1611907690000,,,,,,False,,LTC-BTC,SPOT,10,1611907686000,0.000001,999999999999.0000000000000000,20000000,999999999999,1000000,1000000,1000000,999999999999.0000000000000000,999999999999.0000000000000000,0.01,call_auction,,BTC,normal,,live,,0.0000001,
764,,1614853497000,STX,1,1614853497000,,,,,,False,,STX-BTC,SPOT,,1614853497000,1,9999999999999999.0000000000000000,20000000,9999999999999999,3000,1000000,1000000,9999999999999999.0000000000000000,9999999999999999.0000000000000000,1,call_auction,,BTC,normal,,live,,0.000000001,
765,,1611907692000,WBTC,1,1611907692000,,,,,,False,,WBTC-BTC,SPOT,,1611907686000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.0001,call_auction,,BTC,normal,,live,,0.0001,
766,,1611907694000,SOL,1,1611907694000,,,,,,False,,SOL-ETH,SPOT,,1611907686000,0.0001,99999999999999.0000000000000000,20000000,99999999999999,1000000,1000000,1000000,99999999999999.0000000000000000,99999999999999.0000000000000000,0.001,call_auction,,ETH,normal,,live,,0.00001,
